4/10 21:40:00.880  COMBAT_LOG_VERSION,9,ADVANCED_LOG_ENABLED,1,BUILD_VERSION,1.14.3,PROJECT_ID,2
4/10 22:26:10.501  SPELL_DAMAGE,Player-5233-018D7128,"Saïsaï-Dragonfang",0x514,0x0,Creature-0-5253-531-25631-15509-000034510F,"Princess Huhuran",0x10a48,0x0,25307,"Shadow Bolt",0x20,Creature-0-5253-531-25631-15509-000034510F,0000000000000000,915145,999300,0,0,0,-1,0,0,0,-8593.87,1722.34,0,0.3719,63,3255,1232,-1,32,0,0,0,1,nil,nil
4/10 22:26:10.501  SWING_DAMAGE,Player-5233-012DB7DC,"Haukwode-Firemaw",0x514,0x0,Creature-0-5253-531-25631-15509-000034510F,"Princess Huhuran",0x10a48,0x0,Player-5233-012DB7DC,0000000000000000,100,100,0,0,0,-1,0,0,0,-8595.16,1717.70,0,1.3015,77,217,230,-1,1,0,0,0,nil,1,nil
4/10 22:26:10.501  SPELL_PERIODIC_ENERGIZE,Player-5233-018E3DFF,"Demonbarbie-Firemaw",0x514,0x0,Player-5233-018E3DFF,"Demonbarbie-Firemaw",0x514,0x0,18194,"Mana Regeneration",0x1,Player-5233-018E3DFF,0000000000000000,100,100,0,0,0,-1,0,0,0,-8607.80,1687.21,0,1.0636,73,8.0000,0.0000,0,7561
4/10 22:26:10.502  SPELL_AURA_REMOVED_DOSE,Player-5233-01905454,"Léoonidas-Firemaw",0x40514,0x0,Player-5233-01905454,"Léoonidas-Firemaw",0x40514,0x0,12970,"Flurry",0x1,BUFF,1
4/10 22:26:10.502  SPELL_AURA_APPLIED_DOSE,Player-5233-01905454,"Léoonidas-Firemaw",0x40514,0x0,Player-5233-01905454,"Léoonidas-Firemaw",0x40514,0x0,12970,"Flurry",0x1,BUFF,3
4/10 22:26:10.502  SPELL_AURA_REFRESH,Player-5233-01905454,"Léoonidas-Firemaw",0x40514,0x0,Player-5233-01905454,"Léoonidas-Firemaw",0x40514,0x0,12970,"Flurry",0x1,BUFF
4/10 22:26:10.502  SWING_DAMAGE_LANDED,Player-5233-012DB7DC,"Haukwode-Firemaw",0x514,0x0,Creature-0-5253-531-25631-15509-000034510F,"Princess Huhuran",0x10a48,0x0,Creature-0-5253-531-25631-15509-000034510F,0000000000000000,914928,999300,0,0,0,-1,0,0,0,-8593.87,1722.34,0,0.3719,63,217,230,-1,1,0,0,0,nil,1,nil
4/10 22:26:10.518  SPELL_PERIODIC_HEAL,Player-5233-018A3DEF,"Snøwï-Firemaw",0x514,0x0,Player-5233-012E5778,"Charogn-Firemaw",0x40514,0x1,25299,"Rejuvenation",0x8,Player-5233-012E5778,0000000000000000,100,100,0,0,0,-1,0,0,0,-8592.80,1725.22,0,4.4000,80,445,445,445,0,nil
4/10 22:26:10.518  SPELL_AURA_REMOVED,Player-5233-018A3DEF,"Snøwï-Firemaw",0x514,0x0,Player-5233-012E5778,"Charogn-Firemaw",0x40514,0x1,25299,"Rejuvenation",0x8,BUFF
4/10 22:26:10.518  SPELL_CAST_SUCCESS,Player-5233-01475C70,"Fêels-Firemaw",0x512,0x0,0000000000000000,nil,0x80000000,0x80000000,1680,"Whirlwind",0x1,Player-5233-01475C70,0000000000000000,100,100,0,0,0,-1,0,0,0,-8596.88,1717.47,0,1.0058,66
4/10 22:26:10.518  SPELL_ENERGIZE,Player-5233-01905454,"Léoonidas-Firemaw",0x40514,0x0,Player-5233-01905454,"Léoonidas-Firemaw",0x40514,0x0,12964,"Unbridled Wrath",0x1,Player-5233-01905454,0000000000000000,100,100,0,0,0,-1,0,0,0,-8594.51,1716.54,0,1.3105,69,1.0000,0.0000,1,1000
4/10 22:26:10.518  SPELL_AURA_REMOVED,Player-5233-012D1F11,"Jaøs-Firemaw",0x514,0x0,Creature-0-5253-531-25631-15509-000034510F,"Princess Huhuran",0x10a48,0x0,11713,"Curse of Agony",0x20,DEBUFF
4/10 22:26:10.518  SPELL_AURA_REMOVED,Player-5233-018A7559,"Tokilok-Firemaw",0x514,0x0,Creature-0-5253-531-25631-15509-000034510F,"Princess Huhuran",0x10a48,0x0,17800,"Shadow Vulnerability",0x20,DEBUFF
4/10 22:26:10.518  SPELL_AURA_APPLIED,Player-5233-018D7128,"Saïsaï-Dragonfang",0x514,0x0,Creature-0-5253-531-25631-15509-000034510F,"Princess Huhuran",0x10a48,0x0,17800,"Shadow Vulnerability",0x20,DEBUFF
4/10 22:26:10.519  SPELL_DAMAGE,Player-5233-01475C70,"Fêels-Firemaw",0x512,0x0,Creature-0-5253-531-25631-15509-000034510F,"Princess Huhuran",0x10a48,0x0,1680,"Whirlwind",0x1,Creature-0-5253-531-25631-15509-000034510F,0000000000000000,914532,999300,0,0,0,-1,0,0,0,-8593.87,1722.34,0,0.3719,63,396,411,-1,1,0,0,0,nil,nil,nil
4/10 22:26:10.519  SPELL_CAST_START,Player-5233-018A7559,"Tokilok-Firemaw",0x514,0x0,0000000000000000,nil,0x80000000,0x80000000,25307,"Shadow Bolt",0x20
4/10 22:26:10.519  SPELL_AURA_REMOVED_DOSE,Player-5233-01475C70,"Fêels-Firemaw",0x512,0x0,Player-5233-01475C70,"Fêels-Firemaw",0x512,0x0,23888,"Bloodthirst",0x1,BUFF,1
4/10 22:26:10.519  SPELL_HEAL,Player-5233-01475C70,"Fêels-Firemaw",0x512,0x0,Player-5233-01475C70,"Fêels-Firemaw",0x512,0x0,23891,"Bloodthirst",0x1,Player-5233-01475C70,0000000000000000,100,100,0,0,0,-1,0,0,0,-8596.88,1717.47,0,1.0058,66,20,20,20,0,nil
4/10 22:26:10.535  SWING_DAMAGE,Player-5233-0192B66E,"Abrak-Firemaw",0x514,0x0,Creature-0-5253-531-25631-15509-000034510F,"Princess Huhuran",0x10a48,0x0,Player-5233-0192B66E,0000000000000000,100,100,0,0,0,-1,0,0,0,-8594.23,1718.28,0,1.5167,71,328,355,-1,1,0,0,0,nil,1,nil
4/10 22:26:10.552  SWING_DAMAGE_LANDED,Player-5233-0192B66E,"Abrak-Firemaw",0x514,0x0,Creature-0-5253-531-25631-15509-000034510F,"Princess Huhuran",0x10a48,0x0,Creature-0-5253-531-25631-15509-000034510F,0000000000000000,914204,999300,0,0,0,-1,0,0,0,-8593.87,1722.34,0,0.3719,63,328,355,-1,1,0,0,0,nil,1,nil
4/10 22:26:10.552  SWING_DAMAGE,Player-5233-0191F316,"Bunnie-Firemaw",0x40514,0x0,Creature-0-5253-531-25631-15509-000034510F,"Princess Huhuran",0x10a48,0x0,Player-5233-0191F316,0000000000000000,100,100,0,0,0,-1,0,0,0,-8594.89,1718.29,0,1.3081,64,192,195,-1,1,0,0,0,nil,nil,nil
4/10 22:26:10.552  SPELL_AURA_REMOVED_DOSE,Player-5233-0192B66E,"Abrak-Firemaw",0x514,0x0,Player-5233-0192B66E,"Abrak-Firemaw",0x514,0x0,12970,"Flurry",0x1,BUFF,1
4/10 22:26:10.552  SWING_DAMAGE_LANDED,Player-5233-0191F316,"Bunnie-Firemaw",0x40514,0x0,Creature-0-5253-531-25631-15509-000034510F,"Princess Huhuran",0x10a48,0x0,Creature-0-5253-531-25631-15509-000034510F,0000000000000000,914012,999300,0,0,0,-1,0,0,0,-8593.87,1722.34,0,0.3719,63,192,195,-1,1,0,0,0,nil,nil,nil
4/10 22:26:10.568  SPELL_ENERGIZE,Player-5233-0192B66E,"Abrak-Firemaw",0x514,0x0,Player-5233-0192B66E,"Abrak-Firemaw",0x514,0x0,12964,"Unbridled Wrath",0x1,Player-5233-0192B66E,0000000000000000,100,100,0,0,0,-1,0,0,0,-8594.23,1718.28,0,1.5167,71,1.0000,0.0000,1,1000
4/10 22:26:10.584  SWING_MISSED,Player-5233-018D3EB1,"Gryzon-Mograine",0x40514,0x0,Creature-0-5253-531-25631-15509-000034510F,"Princess Huhuran",0x10a48,0x0,MISS,nil
4/10 22:26:10.601  SPELL_AURA_APPLIED,Player-5233-012DB7DC,"Haukwode-Firemaw",0x514,0x0,Player-5233-012DB7DC,"Haukwode-Firemaw",0x514,0x0,10610,"Windfury Totem",0x8,BUFF
4/10 22:26:10.601  SPELL_EXTRA_ATTACKS,Player-5233-012DB7DC,"Haukwode-Firemaw",0x514,0x0,Player-5233-012DB7DC,"Haukwode-Firemaw",0x514,0x0,10610,"Windfury Totem",0x8,1
4/10 22:26:10.601  SWING_DAMAGE,Player-5233-012DB7DC,"Haukwode-Firemaw",0x514,0x0,Creature-0-5253-531-25631-15509-000034510F,"Princess Huhuran",0x10a48,0x0,Player-5233-012DB7DC,0000000000000000,100,100,0,0,0,-1,0,0,0,-8595.16,1717.70,0,1.2897,77,273,297,-1,1,0,0,0,nil,1,nil
4/10 22:26:10.601  SPELL_AURA_APPLIED,Player-5233-012E1DD9,"Säw-Firemaw",0x514,0x0,Player-5233-012E1DD9,"Säw-Firemaw",0x514,0x0,20007,"Holy Strength",0x2,BUFF
4/10 22:26:10.601  SPELL_HEAL,Player-5233-012E1DD9,"Säw-Firemaw",0x514,0x0,Player-5233-012E1DD9,"Säw-Firemaw",0x514,0x0,20007,"Holy Strength",0x2,Player-5233-012E1DD9,0000000000000000,100,100,0,0,0,-1,0,0,0,-8594.04,1717.71,0,1.5944,79,108,108,108,0,nil
4/10 22:26:10.601  SWING_DAMAGE,Player-5233-012E1DD9,"Säw-Firemaw",0x514,0x0,Creature-0-5253-531-25631-15509-000034510F,"Princess Huhuran",0x10a48,0x0,Player-5233-012E1DD9,0000000000000000,100,100,0,0,0,-1,0,0,0,-8594.04,1717.71,0,1.5944,79,496,517,-1,1,0,0,0,nil,nil,nil
4/10 22:26:10.601  SWING_DAMAGE_LANDED,Player-5233-012DB7DC,"Haukwode-Firemaw",0x514,0x0,Creature-0-5253-531-25631-15509-000034510F,"Princess Huhuran",0x10a48,0x0,Creature-0-5253-531-25631-15509-000034510F,0000000000000000,913739,999300,0,0,0,-1,0,0,0,-8593.87,1722.34,0,0.3719,63,273,297,-1,1,0,0,0,nil,1,nil
4/10 22:26:10.601  SWING_DAMAGE_LANDED,Player-5233-012E1DD9,"Säw-Firemaw",0x514,0x0,Creature-0-5253-531-25631-15509-000034510F,"Princess Huhuran",0x10a48,0x0,Creature-0-5253-531-25631-15509-000034510F,0000000000000000,913243,999300,0,0,0,-1,0,0,0,-8593.87,1722.34,0,0.3719,63,496,517,-1,1,0,0,0,nil,nil,nil
4/10 22:26:10.601  SWING_DAMAGE,Player-5233-012DB7DC,"Haukwode-Firemaw",0x514,0x0,Creature-0-5253-531-25631-15509-000034510F,"Princess Huhuran",0x10a48,0x0,Player-5233-012DB7DC,0000000000000000,100,100,0,0,0,-1,0,0,0,-8595.16,1717.70,0,1.2897,77,659,341,-1,1,0,0,0,1,nil,nil
4/10 22:26:10.601  SPELL_AURA_REMOVED_DOSE,Player-5233-012DB7DC,"Haukwode-Firemaw",0x514,0x0,Player-5233-012DB7DC,"Haukwode-Firemaw",0x514,0x0,10610,"Windfury Totem",0x8,BUFF,1
4/10 22:26:10.601  SWING_DAMAGE_LANDED,Player-5233-012DB7DC,"Haukwode-Firemaw",0x514,0x0,Creature-0-5253-531-25631-15509-000034510F,"Princess Huhuran",0x10a48,0x0,Creature-0-5253-531-25631-15509-000034510F,0000000000000000,912584,999300,0,0,0,-1,0,0,0,-8593.87,1722.34,0,0.3719,63,659,341,-1,1,0,0,0,1,nil,nil
4/10 22:26:10.618  SPELL_CAST_SUCCESS,Player-5233-012E4171,"Trolldedame-Firemaw",0x514,0x0,Creature-0-5253-531-25631-15509-000034510F,"Princess Huhuran",0x10a48,0x0,75,"Auto Shot",0x1,Player-5233-012E4171,0000000000000000,100,100,0,0,0,-1,0,0,0,-8588.15,1680.03,0,1.7052,83
4/10 22:26:10.618  SPELL_CAST_START,Player-5233-012E4171,"Trolldedame-Firemaw",0x514,0x0,0000000000000000,nil,0x80000000,0x80000000,20904,"Aimed Shot",0x1
4/10 22:26:10.618  SPELL_PERIODIC_DAMAGE,Player-5233-01730186,"Lanfer-Firemaw",0x514,0x0,Creature-0-5253-531-25631-15509-000034510F,"Princess Huhuran",0x10a48,0x0,11672,"Corruption",0x20,Creature-0-5253-531-25631-15509-000034510F,0000000000000000,912287,999300,0,0,0,-1,0,0,0,-8593.87,1722.34,0,0.3719,63,297,299,-1,32,75,0,0,nil,nil,nil
4/10 22:26:10.618  SPELL_AURA_REMOVED,Player-5233-012DB7DC,"Haukwode-Firemaw",0x514,0x0,Player-5233-012DB7DC,"Haukwode-Firemaw",0x514,0x0,10610,"Windfury Totem",0x8,BUFF
4/10 22:26:10.685  SPELL_CAST_START,Player-5233-018EE60E,"Homecooktv-Firemaw",0x514,0x0,0000000000000000,nil,0x80000000,0x80000000,25311,"Corruption",0x20
4/10 22:26:10.685  SPELL_CAST_SUCCESS,Player-5233-018EE60E,"Homecooktv-Firemaw",0x514,0x0,Creature-0-5253-531-25631-15509-000034510F,"Princess Huhuran",0x10a48,0x0,25311,"Corruption",0x20,Player-5233-018EE60E,0000000000000000,100,100,0,0,0,-1,0,0,0,-8586.14,1691.48,0,1.6876,67
4/10 22:26:10.685  SPELL_AURA_APPLIED,Player-5233-018EE60E,"Homecooktv-Firemaw",0x514,0x0,Creature-0-5253-531-25631-15509-000034510F,"Princess Huhuran",0x10a48,0x0,25311,"Corruption",0x20,DEBUFF
4/10 22:26:10.718  SPELL_PERIODIC_HEAL,Player-5233-012E5778,"Charogn-Firemaw",0x40514,0x1,Player-5233-012E5778,"Charogn-Firemaw",0x40514,0x1,24427,"Diamond Flask",0x8,Player-5233-012E5778,0000000000000000,100,100,0,0,0,-1,0,0,0,-8592.80,1725.22,0,4.4000,80,866,866,866,0,nil
4/10 22:26:10.718  SPELL_CAST_SUCCESS,Player-5233-012E65DC,"Morgrar-Firemaw",0x512,0x0,Player-5233-012E5778,"Charogn-Firemaw",0x40514,0x1,1064,"Chain Heal",0x8,Player-5233-012E65DC,0000000000000000,100,100,0,0,0,-1,0,0,0,-8569.21,1704.02,0,2.3073,76
4/10 22:26:10.718  SPELL_HEAL,Player-5233-012E65DC,"Morgrar-Firemaw",0x512,0x0,Player-5233-012E5778,"Charogn-Firemaw",0x40514,0x1,1064,"Chain Heal",0x8,Player-5233-012E5778,0000000000000000,100,100,0,0,0,-1,0,0,0,-8592.80,1725.22,0,4.4000,80,1007,1007,1007,0,nil
4/10 22:26:10.768  SPELL_AURA_REMOVED,Player-5233-018FB1EF,"Øverdose-Firemaw",0x512,0x0,Player-5233-018FB1EF,"Øverdose-Firemaw",0x512,0x0,18499,"Berserker Rage",0x1,BUFF
4/10 22:26:10.768  SWING_DAMAGE,Player-5233-018D3EB1,"Gryzon-Mograine",0x40514,0x0,Creature-0-5253-531-25631-15509-000034510F,"Princess Huhuran",0x10a48,0x0,Player-5233-018D3EB1,0000000000000000,100,100,0,0,0,-1,0,0,0,-8596.57,1719.08,0,0.7946,73,192,218,-1,1,0,0,0,nil,1,nil
4/10 22:26:10.768  SWING_DAMAGE_LANDED,Player-5233-018D3EB1,"Gryzon-Mograine",0x40514,0x0,Creature-0-5253-531-25631-15509-000034510F,"Princess Huhuran",0x10a48,0x0,Creature-0-5253-531-25631-15509-000034510F,0000000000000000,912095,999300,0,0,0,-1,0,0,0,-8593.87,1722.34,0,0.3719,63,192,218,-1,1,0,0,0,nil,1,nil
4/10 22:26:10.785  SWING_DAMAGE,Player-5233-01475C70,"Fêels-Firemaw",0x512,0x0,Creature-0-5253-531-25631-15509-000034510F,"Princess Huhuran",0x10a48,0x0,Player-5233-01475C70,0000000000000000,100,100,0,0,0,-1,0,0,0,-8596.88,1717.47,0,1.0058,66,824,429,-1,1,0,0,0,1,nil,nil
4/10 22:26:10.785  SPELL_PERIODIC_ENERGIZE,Player-5233-01905454,"Léoonidas-Firemaw",0x40514,0x0,Player-5233-01905454,"Léoonidas-Firemaw",0x40514,0x0,29131,"Bloodrage",0x1,Player-5233-01905454,0000000000000000,100,100,0,0,0,-1,0,0,0,-8594.51,1716.54,0,1.3105,69,1.0000,0.0000,1,1000
4/10 22:26:10.785  SWING_DAMAGE_LANDED,Player-5233-01475C70,"Fêels-Firemaw",0x512,0x0,Creature-0-5253-531-25631-15509-000034510F,"Princess Huhuran",0x10a48,0x0,Creature-0-5253-531-25631-15509-000034510F,0000000000000000,911271,999300,0,0,0,-1,0,0,0,-8593.87,1722.34,0,0.3719,63,824,429,-1,1,0,0,0,1,nil,nil
4/10 22:26:10.802  SPELL_AURA_REMOVED_DOSE,Player-5233-01475C70,"Fêels-Firemaw",0x512,0x0,Player-5233-01475C70,"Fêels-Firemaw",0x512,0x0,12970,"Flurry",0x1,BUFF,2
4/10 22:26:10.802  SPELL_AURA_APPLIED_DOSE,Player-5233-01475C70,"Fêels-Firemaw",0x512,0x0,Player-5233-01475C70,"Fêels-Firemaw",0x512,0x0,12970,"Flurry",0x1,BUFF,3
4/10 22:26:10.802  SPELL_AURA_REFRESH,Player-5233-01475C70,"Fêels-Firemaw",0x512,0x0,Player-5233-01475C70,"Fêels-Firemaw",0x512,0x0,12970,"Flurry",0x1,BUFF
4/10 22:26:10.802  SPELL_HEAL,Player-5233-01475C70,"Fêels-Firemaw",0x512,0x0,Player-5233-01475C70,"Fêels-Firemaw",0x512,0x0,23891,"Bloodthirst",0x1,Player-5233-01475C70,0000000000000000,100,100,0,0,0,-1,0,0,0,-8596.88,1717.47,0,1.0058,66,20,20,20,0,nil
4/10 22:26:10.802  SPELL_AURA_REMOVED,Player-5233-01475C70,"Fêels-Firemaw",0x512,0x0,Player-5233-01475C70,"Fêels-Firemaw",0x512,0x0,23888,"Bloodthirst",0x1,BUFF
4/10 22:26:10.818  SPELL_CAST_SUCCESS,Player-5233-012DD5C3,"Hummell-Firemaw",0x514,0x0,Creature-0-5253-531-25631-15509-000034510F,"Princess Huhuran",0x10a48,0x0,25304,"Frostbolt",0x10,Player-5233-012DD5C3,0000000000000000,100,100,0,0,0,-1,0,0,0,-8622.64,1741.69,0,5.7204,78
4/10 22:26:10.835  SPELL_PERIODIC_ENERGIZE,Player-5233-0192B66E,"Abrak-Firemaw",0x514,0x0,Player-5233-0192B66E,"Abrak-Firemaw",0x514,0x0,29131,"Bloodrage",0x1,Player-5233-0192B66E,0000000000000000,100,100,0,0,0,-1,0,0,0,-8594.23,1718.28,0,1.5167,71,1.0000,0.0000,1,1000
4/10 22:26:10.935  SPELL_CAST_START,Player-5233-012E65DC,"Morgrar-Firemaw",0x512,0x0,0000000000000000,nil,0x80000000,0x80000000,1064,"Chain Heal",0x8
4/10 22:26:10.952  SPELL_CAST_START,Player-5233-012DD5C3,"Hummell-Firemaw",0x514,0x0,0000000000000000,nil,0x80000000,0x80000000,25306,"Fireball",0x4
4/10 22:26:10.952  SPELL_CAST_START,Player-5233-01928D9C,"Sasoeurdos-Firemaw",0x514,0x0,0000000000000000,nil,0x80000000,0x80000000,10917,"Flash Heal",0x2
4/10 22:26:10.985  SPELL_PERIODIC_DAMAGE,Player-5233-012E1DE7,"Ristie-Firemaw",0x514,0x0,Creature-0-5253-531-25631-15509-000034510F,"Princess Huhuran",0x10a48,0x0,11290,"Garrote",0x1,Creature-0-5253-531-25631-15509-000034510F,0000000000000000,911099,999300,0,0,0,-1,0,0,0,-8593.87,1722.34,0,0.3719,63,172,172,-1,1,0,0,0,nil,nil,nil
4/10 22:26:11.037  SWING_DAMAGE,Player-5233-012E58CD,"Mørog-Firemaw",0x40514,0x0,Creature-0-5253-531-25631-15509-000034510F,"Princess Huhuran",0x10a48,0x0,Player-5233-012E58CD,0000000000000000,100,100,0,0,0,-1,0,0,0,-8595.28,1719.05,0,1.3801,78,152,265,-1,1,0,0,0,nil,1,nil
4/10 22:26:11.037  SWING_DAMAGE_LANDED,Player-5233-012E58CD,"Mørog-Firemaw",0x40514,0x0,Creature-0-5253-531-25631-15509-000034510F,"Princess Huhuran",0x10a48,0x0,Creature-0-5253-531-25631-15509-000034510F,0000000000000000,910947,999300,0,0,0,-1,0,0,0,-8593.87,1722.34,0,0.3719,63,152,265,-1,1,0,0,0,nil,1,nil
4/10 22:26:11.037  SPELL_AURA_REMOVED_DOSE,Player-5233-012E58CD,"Mørog-Firemaw",0x40514,0x0,Player-5233-012E58CD,"Mørog-Firemaw",0x40514,0x0,12970,"Flurry",0x1,BUFF,2
4/10 22:26:11.037  SPELL_AURA_REMOVED_DOSE,Player-5233-012E58CD,"Mørog-Firemaw",0x40514,0x0,Player-5233-012E58CD,"Mørog-Firemaw",0x40514,0x0,23888,"Bloodthirst",0x1,BUFF,2
4/10 22:26:11.038  SPELL_HEAL,Player-5233-012E58CD,"Mørog-Firemaw",0x40514,0x0,Player-5233-012E58CD,"Mørog-Firemaw",0x40514,0x0,23891,"Bloodthirst",0x1,Player-5233-012E58CD,0000000000000000,100,100,0,0,0,-1,0,0,0,-8595.28,1719.05,0,1.3801,78,30,30,30,0,1
4/10 22:26:11.053  SPELL_CAST_FAILED,Player-5233-0189014E,"Galz-Firemaw",0x511,0x0,0000000000000000,nil,0x80000000,0x80000000,11294,"Sinister Strike",0x1,"Out of range"
4/10 22:26:11.053  SPELL_ENERGIZE,Player-5233-012E58CD,"Mørog-Firemaw",0x40514,0x0,Player-5233-012E58CD,"Mørog-Firemaw",0x40514,0x0,12964,"Unbridled Wrath",0x1,Player-5233-012E58CD,0000000000000000,100,100,0,0,0,-1,0,0,0,-8595.28,1719.05,0,1.3801,78,1.0000,0.0000,1,1000
4/10 22:26:11.053  SWING_MISSED,Player-5233-01905454,"Léoonidas-Firemaw",0x40514,0x0,Creature-0-5253-531-25631-15509-000034510F,"Princess Huhuran",0x10a48,0x0,MISS,nil
4/10 22:26:11.084  SPELL_AURA_REMOVED_DOSE,Player-5233-01905454,"Léoonidas-Firemaw",0x40514,0x0,Player-5233-01905454,"Léoonidas-Firemaw",0x40514,0x0,12970,"Flurry",0x1,BUFF,2
4/10 22:26:11.118  SPELL_PERIODIC_DAMAGE,Player-5233-012D1F11,"Jaøs-Firemaw",0x514,0x0,Creature-0-5253-531-25631-15509-000034510F,"Princess Huhuran",0x10a48,0x0,25311,"Corruption",0x20,Creature-0-5253-531-25631-15509-000034510F,0000000000000000,910624,999300,0,0,0,-1,0,0,0,-8593.87,1722.34,0,0.3719,63,323,325,-1,32,81,0,0,nil,nil,nil
4/10 22:26:11.135  SPELL_CAST_START,Player-5233-01891374,"Nemrød-Firemaw",0x512,0x0,0000000000000000,nil,0x80000000,0x80000000,75,"Auto Shot",0x1
4/10 22:26:11.151  SPELL_CAST_SUCCESS,Player-5233-01905454,"Léoonidas-Firemaw",0x40514,0x0,0000000000000000,nil,0x80000000,0x80000000,1680,"Whirlwind",0x1,Player-5233-01905454,0000000000000000,100,100,0,0,0,-1,0,0,0,-8594.51,1716.54,0,1.3105,69
4/10 22:26:11.151  SWING_DAMAGE,Player-5233-01475C70,"Fêels-Firemaw",0x512,0x0,Creature-0-5253-531-25631-15509-000034510F,"Princess Huhuran",0x10a48,0x0,Player-5233-01475C70,0000000000000000,100,100,0,0,0,-1,0,0,0,-8596.88,1717.47,0,1.0058,66,216,259,-1,1,0,0,0,nil,1,nil
4/10 22:26:11.168  SPELL_DAMAGE,Player-5233-01905454,"Léoonidas-Firemaw",0x40514,0x0,Creature-0-5253-531-25631-15509-000034510F,"Princess Huhuran",0x10a48,0x0,1680,"Whirlwind",0x1,Creature-0-5253-531-25631-15509-000034510F,0000000000000000,909338,999300,0,0,0,-1,0,0,0,-8593.87,1722.34,0,0.3719,63,1286,673,-1,1,0,0,0,1,nil,nil
4/10 22:26:11.168  SWING_DAMAGE_LANDED,Player-5233-01475C70,"Fêels-Firemaw",0x512,0x0,Creature-0-5253-531-25631-15509-000034510F,"Princess Huhuran",0x10a48,0x0,Creature-0-5253-531-25631-15509-000034510F,0000000000000000,909122,999300,0,0,0,-1,0,0,0,-8593.87,1722.34,0,0.3719,63,216,259,-1,1,0,0,0,nil,1,nil
4/10 22:26:11.185  SPELL_AURA_APPLIED_DOSE,Player-5233-01905454,"Léoonidas-Firemaw",0x40514,0x0,Player-5233-01905454,"Léoonidas-Firemaw",0x40514,0x0,12970,"Flurry",0x1,BUFF,3
4/10 22:26:11.185  SPELL_AURA_REFRESH,Player-5233-01905454,"Léoonidas-Firemaw",0x40514,0x0,Player-5233-01905454,"Léoonidas-Firemaw",0x40514,0x0,12970,"Flurry",0x1,BUFF
4/10 22:26:11.185  SPELL_AURA_REMOVED_DOSE,Player-5233-01475C70,"Fêels-Firemaw",0x512,0x0,Player-5233-01475C70,"Fêels-Firemaw",0x512,0x0,12970,"Flurry",0x1,BUFF,2
4/10 22:26:11.185  SPELL_MISSED,Player-5233-018DCB38,"Flôkïr-Firemaw",0x514,0x0,Creature-0-5253-531-25631-15509-000034510F,"Princess Huhuran",0x10a48,0x0,11337,"Instant Poison VI",0x8,RESIST,nil,0
4/10 22:26:11.185  SWING_DAMAGE,Player-5233-018DCB38,"Flôkïr-Firemaw",0x514,0x0,Creature-0-5253-531-25631-15509-000034510F,"Princess Huhuran",0x10a48,0x0,Player-5233-018DCB38,0000000000000000,100,100,0,0,0,-1,0,0,0,-8597.74,1720.21,0,0.4534,73,205,209,-1,1,0,0,0,nil,nil,nil
4/10 22:26:11.186  SWING_DAMAGE_LANDED,Player-5233-018DCB38,"Flôkïr-Firemaw",0x514,0x0,Creature-0-5253-531-25631-15509-000034510F,"Princess Huhuran",0x10a48,0x0,Creature-0-5253-531-25631-15509-000034510F,0000000000000000,908917,999300,0,0,0,-1,0,0,0,-8593.87,1722.34,0,0.3719,63,205,209,-1,1,0,0,0,nil,nil,nil
4/10 22:26:11.218  SPELL_HEAL,Player-5233-018A3DEF,"Snøwï-Firemaw",0x514,0x0,Player-5233-018A3DEF,"Snøwï-Firemaw",0x514,0x0,5187,"Healing Touch",0x8,Player-5233-018A3DEF,0000000000000000,100,100,0,0,0,-1,0,0,0,-8613.66,1701.92,0,0.8820,72,802,802,361,0,nil
4/10 22:26:11.218  SPELL_CAST_SUCCESS,Player-5233-018A3DEF,"Snøwï-Firemaw",0x514,0x0,Player-5233-018A3DEF,"Snøwï-Firemaw",0x514,0x0,5187,"Healing Touch",0x8,Player-5233-018A3DEF,0000000000000000,100,100,0,0,0,-1,0,0,0,-8613.66,1701.92,0,0.8820,72
4/10 22:26:11.218  SPELL_AURA_REMOVED,Player-5233-018A3DEF,"Snøwï-Firemaw",0x514,0x0,Player-5233-018A3DEF,"Snøwï-Firemaw",0x514,0x0,16886,"Nature's Grace",0x8,BUFF
4/10 22:26:11.218  SWING_MISSED,Player-5233-018F557A,"Older-Firemaw",0x514,0x0,Creature-0-5253-531-25631-15509-000034510F,"Princess Huhuran",0x10a48,0x0,DODGE,1
4/10 22:26:11.268  SPELL_PERIODIC_ENERGIZE,Player-5233-01891374,"Nemrød-Firemaw",0x512,0x0,Pet-0-5253-531-25631-9696-04007D8AAA,"Ahooøooøoo",0x1112,0x0,1539,"Feed Pet Effect",0x1,Pet-0-5253-531-25631-9696-04007D8AAA,Player-5233-01891374,100,100,0,0,0,-1,0,0,0,-8571.86,1683.54,0,2.2217,69,29.3050,0.0000,4,1000000
4/10 22:26:11.268  SPELL_AURA_REMOVED,Player-5233-01891374,"Nemrød-Firemaw",0x512,0x0,Pet-0-5253-531-25631-9696-04007D8AAA,"Ahooøooøoo",0x1112,0x0,1539,"Feed Pet Effect",0x1,BUFF
4/10 22:26:11.268  SWING_MISSED,Player-5233-012E5778,"Charogn-Firemaw",0x40514,0x1,Creature-0-5253-531-25631-15509-000034510F,"Princess Huhuran",0x10a48,0x0,PARRY,1
